60,60,58,62,59,58,68,57,62,59,16
164,160,160,169,163,160,163,159,160,163,62
146,147,146,143,143,144,148,147,151,146,163
306,305,304,303,305,306,303,305,303,308,146
211,213,213,214,215,215,213,212,212,216,307
95,97,95,94,96,96,98,96,96,95,213
