4925,5625,26180,26261
7039,7739,26005,26154
9156,9856,26180,26310
11270,11970,26021,26294
13387,14087,26008,26231
15505,16205,26258,26312
0,0,0,0
911,1611,26146,26159
4988,5688,26159,26244
7101,7801,25989,26131
9219,9919,26152,26285
11333,12033,25989,26258
13450,14150,25977,26198
15568,16268,26212,26265
0,0,0,0
5051,5751,26073,26158
7166,7866,25887,26027
9283,9983,26046,26171
11397,12097,25878,26131
13514,14214,25854,26067
15632,16332,26081,26130
0,0,0,0
5115,5815,25797,25941
7229,7929,25303,25535
9347,10047,25073,25278
11461,12161,24818,25087
13578,14278,25063,25395
15696,16396,25882,26146
0,0,0,0
5179,5879,26038,26102
7293,7993,26008,26205
9411,10111,26272,26439
11524,12224,26001,26347
13642,14342,25921,26125
15760,16460,26128,26264
0,0,0,0
4328,5028,25618,25667
7356,8056,25438,25639
9473,10173,25768,25946
11587,12287,25631,25984
13704,14404,25595,25828
15813,16513,25795,25926
0,0,0,0
3532,4232,25933,26063
5639,6339,26047,26133
7745,8445,25935,26132
9852,10552,25999,26194
11958,12658,25778,26154
14058,14758,25668,25951
16165,16865,25809,26000
0,0,0,0
5370,6070,25298,25408
7484,8184,24780,25044
9601,10301,24767,24974
11715,12415,24396,24752
13833,14533,24218,24456
15951,16651,24378,24513
0,0,0,0
5434,6134,24337,24393
7548,8248,24163,24353
9665,10365,24424,24589
11779,12479,24262,24611
13897,14597,24310,24539
16015,16715,24645,24769
0,0,0,0
5498,6198,24731,24795
7612,8312,24556,24739
9730,10430,24805,24973
11844,12544,24611,24958
13961,14661,24619,24848
16078,16778,24912,25032
0,0,0,0
