49,52,50,52,51,51,50,54,49,55
172,170,174,173,171,173,172,171,174,175
153,154,154,155,162,153,156,155,156,156
321,317,322,321,322,326,326,319,320,327
216,216,218,216,219,215,218,214,216,214
107,108,107,112,108,111,115,110,110,110
