3894,4594,26407,26459
6008,6708,26234,26393
8125,8825,26484,26630
10238,10938,26371,26677
12356,13056,26245,26479
14474,15174,26094,26383
0,0,0,0
3958,4658,25331,25374
6072,6772,25252,25414
8189,8889,25477,25621
10303,11003,25287,25584
12421,13121,25242,25440
14538,15238,25414,25519
0,0,0,0
3122,3822,25038,25077
6137,6837,24747,24921
8255,8955,24972,25149
10369,11069,25030,25455
12486,13186,25483,25817
14604,15304,26276,26554
0,0,0,0
4089,4789,26729,26779
6203,6903,26512,26680
8321,9021,26768,26923
10435,11135,26658,26957
12553,13253,26647,26842
14671,15371,26840,26951
0,0,0,0
3102,3802,26692,26715
6270,6970,26402,26573
8388,9088,26498,26668
10502,11202,26011,26422
12620,13320,25382,25751
14737,15437,25152,25391
0,0,0,0
4221,4921,25674,25779
6335,7035,25694,25868
8453,9153,25981,26132
10567,11267,25889,26167
12684,13384,25864,26073
14802,15502,26013,26119
0,0,0,0
4286,4986,25176,25270
6400,7100,24919,25075
8517,9217,25192,25380
10631,11331,25274,25655
12748,13448,25628,25928
14866,15566,26289,26524
0,0,0,0
4350,5050,26679,26728
6464,7164,26559,26717
8582,9282,26851,27010
10696,11396,26794,27083
12813,13513,26810,27000
14931,15631,27023,27126
0,0,0,0
4415,5115,26549,26638
6530,7230,26220,26402
8647,9347,26267,26443
10761,11461,25898,26248
12879,13579,25604,25839
14997,15697,25692,25843
0,0,0,0
4482,5182,25936,26000
6596,7296,25820,25972
8713,9413,25999,26141
10827,11527,25794,26081
12945,13645,25689,25893
15062,15762,25767,25895
0,0,0,0
