3738,4438,25847,25907
5853,6553,25660,25824
7970,8670,25861,26007
10084,10784,25684,25990
12202,12902,25671,25882
14319,15019,25916,26011
0,0,0,0
3804,4504,25841,25901
5918,6618,25654,25814
8035,8735,25855,26002
10149,10849,25676,25981
12267,12967,25666,25879
14384,15084,25902,25999
0,0,0,0
3869,4569,25817,25875
5983,6683,25626,25786
8100,8800,25824,25970
10214,10914,25646,25950
12332,13032,25632,25845
14449,15149,25867,25962
0,0,0,0
3933,4633,25787,25849
6047,6747,25600,25769
8165,8865,25810,25953
10278,10978,25630,25933
12396,13096,25612,25826
14513,15213,25851,25945
0,0,0,0
3997,4697,25779,25838
6111,6811,25595,25758
8229,8929,25803,25946
10342,11042,25627,25932
12460,13160,25607,25822
14578,15278,25857,25953
0,0,0,0
4061,4761,25798,25856
6174,6874,25616,25776
8292,8992,25819,25963
10406,11106,25642,25948
12523,13223,25625,25840
14641,15341,25871,25967
0,0,0,0
3622,4322,25802,25870
6237,6937,25628,25791
8354,9054,25832,25980
10468,11168,25653,25956
12586,13286,25643,25856
14703,15403,25889,25987
0,0,0,0
4186,4886,25826,25883
6300,7000,25644,25803
8417,9117,25840,25987
10531,11231,25660,25965
12648,13348,25650,25862
14766,15466,25898,25994
0,0,0,0
4248,4948,25835,25897
6362,7062,25650,25810
8480,9180,25851,26002
10593,11293,25674,25977
12711,13411,25664,25876
14829,15529,25914,26010
0,0,0,0
4312,5012,25847,25906
6426,7126,25661,25824
8544,9244,25861,26007
10658,11358,25685,25993
12775,13475,25677,25893
14893,15593,25926,26021
0,0,0,0
439,1139,25845,25861
4376,5076,25856,25918
6490,7190,25667,25830
8608,9308,25872,26018
10722,11422,25697,26004
12840,13540,25691,25904
14958,15658,25934,26032
0,0,0,0
