73,72,43,54,125,124,56,89,53,225
155,151,186,188,181,271,170,306,165,324
142,141,153,209,158,306,172,252,149,185
284,298,309,434,302,382,337,308,307,440
199,200,187,363,222,218,205,371,210,338
85,243,132,158,114,275,164,256,105,271
