4105,4805,25845,25906
6220,6920,25643,25824
8337,9037,25873,26039
10451,11151,25674,26017
12569,13269,25654,25887
14687,15387,25919,26038
0,0,0,0
4171,4871,25849,25905
6284,6984,25636,25823
8402,9102,25871,26039
10516,11216,25669,26018
12634,13334,25653,25886
14751,15451,25916,26033
0,0,0,0
4236,4936,25849,25906
6350,7050,25640,25824
8467,9167,25870,26036
10581,11281,25668,26016
12699,13399,25646,25880
14816,15516,25914,26035
0,0,0,0
4301,5001,25850,25905
6415,7115,25643,25829
8533,9233,25873,26040
10647,11347,25665,26016
12764,13464,25647,25880
14882,15582,25917,26036
0,0,0,0
4100,4800,25846,25905
6481,7181,25648,25832
8599,9299,25870,26040
10713,11413,25668,26015
12830,13530,25648,25882
14948,15648,25919,26039
0,0,0,0
4431,5131,25847,25905
6545,7245,25640,25825
8662,9362,25864,26033
10776,11476,25658,26004
12893,13593,25643,25876
15010,15710,25917,26033
0,0,0,0
4493,5193,25845,25900
6607,7307,25634,25819
8724,9424,25858,26026
10838,11538,25658,26004
12956,13656,25644,25875
15073,15773,25915,26031
0,0,0,0
4556,5256,25838,25898
6670,7370,25630,25812
8787,9487,25858,26023
10901,11601,25655,26001
13018,13718,25643,25876
15136,15836,25913,26030
0,0,0,0
4619,5319,25837,25894
6733,7433,25622,25805
8850,9550,25855,26019
10964,11664,25655,26001
13082,13782,25636,25869
15199,15899,25912,26029
0,0,0,0
580,1280,25825,25842
4682,5382,25843,25897
6795,7495,25617,25801
8913,9613,25855,26022
11026,11726,25658,26004
13144,13844,25642,25870
15261,15961,25913,26030
0,0,0,0
