4725,5425,26468,26550
6839,7539,26132,26325
8956,9656,26237,26387
11070,11770,26114,26475
13187,13887,26401,26694
15305,16005,26935,27092
0,0,0,0
4788,5488,26312,26354
6901,7601,26110,26306
9018,9718,26416,26612
11132,11832,26356,26741
13249,13949,26528,26785
15367,16067,26947,27067
0,0,0,0
3818,4518,26521,26539
6963,7663,26452,26640
9081,9781,26774,26935
11194,11894,26613,26934
13312,14012,26572,26769
15429,16129,26821,26954
0,0,0,0
4912,5612,26235,26400
7025,7725,25636,25903
9142,9842,25658,25839
11256,11956,25432,25746
13373,14073,25424,25620
15491,16191,25621,25750
0,0,0,0
5019,5719,26144,26272
7123,7823,26313,26576
9231,9931,26853,27048
11335,12035,26732,27069
13443,14143,26653,26859
15551,16251,26908,27027
0,0,0,0
5033,5733,26909,26970
7147,7847,26587,26785
9264,9964,26621,26805
11377,12077,26359,26680
13494,14194,26374,26578
15612,16312,26535,26692
0,0,0,0
4564,5264,25830,25865
7208,7908,25633,25807
9325,10025,25954,26151
11439,12139,25985,26349
13556,14256,26125,26338
15674,16374,26409,26551
0,0,0,0
5157,5857,26117,26169
7270,7970,25916,26080
9387,10087,26129,26276
11501,12201,25928,26239
13618,14318,25886,26085
15735,16435,26112,26238
0,0,0,0
5218,5918,26770,26832
7331,8031,26253,26537
9449,10149,26020,26289
11562,12262,25569,25909
13679,14379,25487,25704
15797,16497,25784,25906
0,0,0,0
5279,5979,26235,26315
7392,8092,26220,26409
9509,10209,26513,26663
11623,12323,26330,26643
13740,14440,26278,26477
15858,16558,26455,26587
0,0,0,0
