62,47,91,38,83,43,147,47,62,34
154,162,257,159,289,164,196,156,198,182
160,142,224,147,231,148,144,147,208,165
378,301,303,306,325,320,302,300,386,340
205,188,192,204,192,183,221,193,215,245
156,136,133,140,150,172,118,108,172,267
