1733,2433,26484,26538
3847,4547,26318,26468
5965,6665,26505,26644
8079,8779,26338,26622
10196,10896,26325,26523
12314,13014,26551,26642
0,0,0,0
1798,2498,26493,26545
3911,4611,26321,26469
6029,6729,26509,26645
8143,8843,26338,26619
10260,10960,26324,26525
12378,13078,26561,26650
0,0,0,0
1861,2561,26499,26557
3974,4674,26329,26478
6092,6792,26515,26651
8205,8905,26347,26629
10323,11023,26335,26535
12440,13140,26567,26655
0,0,0,0
1924,2624,26502,26564
4037,4737,26337,26486
6155,6855,26514,26651
8269,8969,26363,26642
10386,11086,26367,26573
12504,13204,26622,26703
0,0,0,0
1987,2687,26588,26665
4100,4800,26362,26503
6218,6918,26443,26576
8331,9031,26213,26458
10449,11149,26062,26281
12567,13267,26142,26223
0,0,0,0
1875,2575,25252,25429
4164,4864,24793,24993
6281,6981,24985,25143
8394,9094,24896,25234
10512,11212,24943,25167
12629,13329,25158,25303
0,0,0,0
1278,1978,24713,24747
4226,4926,24605,24846
6343,7043,25100,25349
8457,9157,25155,25585
10575,11275,25375,25647
12692,13392,25822,25995
0,0,0,0
2176,2876,25971,26004
4290,4990,25764,25964
6407,7107,26033,26215
8521,9221,25824,26206
10639,11339,25817,26041
12756,13456,26074,26233
17021,17721,25999,26016
0,0,0,0
2240,2940,25970,26006
4354,5054,25718,25927
6472,7172,25955,26141
8586,9286,25707,26097
10704,11404,25669,25908
12821,13521,25943,26095
0,0,0,0
2304,3004,25893,25936
4418,5118,25665,25877
6536,7236,25940,26124
8649,9349,25712,26105
10766,11466,25687,25928
12883,13583,25968,26122
0,0,0,0
2367,3067,25915,25952
4480,5180,25673,25883
6598,7298,25933,26123
8711,9411,25696,26093
10829,11529,25664,25906
12946,13646,25956,26113
0,0,0,0
