67,67,69,66,75,68,66,70,67,69
162,168,166,164,166,164,166,166,170,164
149,148,150,147,149,151,151,150,147,150
311,311,308,313,315,313,311,311,312,310
226,229,227,227,226,223,226,228,224,226
89,88,89,91,91,94,90,90,92,90
