5063,5763,26483,26539
7177,7877,26303,26453
9295,9995,26495,26626
11408,12108,26333,26610
13526,14226,26322,26522
15644,16344,26543,26627
0,0,0,0
5127,5827,26467,26528
7241,7941,26293,26442
9359,10059,26476,26610
11473,12173,26317,26589
13590,14290,26298,26498
15708,16408,26519,26595
0,0,0,0
5133,5833,26408,26477
7306,8006,26225,26369
9423,10123,26374,26505
11537,12237,26166,26435
13654,14354,26072,26286
15772,16472,26183,26274
0,0,0,0
5255,5955,25801,25870
7369,8069,25622,25777
9486,10186,25637,25858
11600,12300,25080,25468
13718,14418,24934,25147
15836,16536,25421,25677
0,0,0,0
5319,6019,25708,25856
7433,8133,25158,25427
9551,10251,25086,25315
11665,12365,24689,25074
13782,14482,24607,24844
15900,16600,24931,25088
0,0,0,0
5384,6084,25130,25195
7498,8198,24926,25143
9615,10315,25222,25416
11729,12429,24987,25396
13847,14547,24967,25231
15964,16664,25272,25413
0,0,0,0
3484,4184,25152,25166
5586,6286,25144,25206
7691,8391,24885,25100
9799,10499,25134,25330
11900,12600,24886,25289
14002,14702,24846,25114
16102,16802,25152,25293
0,0,0,0
5511,6211,25060,25120
7624,8324,24805,25023
9742,10442,25069,25262
11856,12556,24817,25229
13973,14673,24786,25058
16091,16791,25095,25236
0,0,0,0
5574,6274,25011,25068
7688,8388,24762,24978
9805,10505,25025,25220
11918,12618,24798,25206
14036,14736,24790,25060
16154,16854,25111,25254
0,0,0,0
5637,6337,25074,25133
7751,8451,24838,25051
9868,10568,25118,25312
11982,12682,24893,25299
14100,14800,24885,25151
16217,16917,25208,25347
0,0,0,0
