941,1641,25822,25876
3055,3755,25634,25801
5173,5873,25844,25992
7287,7987,25666,25975
9404,10104,25660,25869
11522,12222,25905,26007
0,0,0,0
268,968,25829,25879
3119,3819,25644,25806
5237,5937,25852,25996
7351,8051,25677,25985
9468,10168,25658,25871
11586,12286,25904,26005
0,0,0,0
1069,1769,25831,25886
3183,3883,25645,25808
5300,6000,25851,25997
7414,8114,25673,25982
9532,10232,25665,25876
11649,12349,25902,26005
0,0,0,0
1133,1833,25839,25896
3247,3947,25654,25819
5364,6064,25861,26006
7478,8178,25685,25993
9596,10296,25671,25885
11713,12413,25911,26014
0,0,0,0
610,1310,25844,25906
3311,4011,25674,25839
5428,6128,25880,26027
7542,8242,25703,26008
9659,10359,25688,25899
11777,12477,25928,26033
0,0,0,0
1261,1961,25875,25927
3374,4074,25688,25851
5491,6191,25891,26039
7605,8305,25711,26019
9723,10423,25693,25903
11840,12540,25937,26039
0,0,0,0
1324,2024,25875,25931
3438,4138,25690,25853
5555,6255,25893,26039
7668,8368,25706,26016
9786,10486,25698,25904
11903,12603,25939,26041
0,0,0,0
1386,2086,25869,25923
3500,4200,25692,25854
5617,6317,25882,26033
7731,8431,25710,26013
9848,10548,25695,25905
11966,12666,25930,26033
0,0,0,0
1450,2150,25857,25915
3564,4264,25672,25836
5681,6381,25872,26020
7795,8495,25691,25997
9913,10613,25684,25892
12030,12730,25928,26028
0,0,0,0
1071,1771,25849,25905
3628,4328,25664,25829
5746,6446,25866,26011
7860,8560,25686,25991
9977,10677,25678,25888
12095,12795,25916,26015
0,0,0,0
1311,2011,25839,25897
3692,4392,25654,25816
5810,6510,25855,26000
7915,8615,25679,25983
10041,10741,25666,25879
12159,12859,25908,26006
0,0,0,0
