13,51,51,50,47,45,47,47,49,47
194,172,171,177,177,171,168,168,168,171
154,155,155,159,156,156,154,158,153,153
328,325,326,327,326,324,320,318,320,322
220,217,220,219,213,213,205,210,207,208
114,114,113,115,117,114,116,114,115,115
